     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/19/2018-05/25/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R315,155TH STREET-8TH AVENUE       ,00001935,00000220,00000030,00000071,00000002,00001826,00001008,00000000,00000000,00000000,00000004,00000009,00000123,00000000,00000096,00000001,00000004,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00002063,00000081,00000017,00000028,00000001,00001486,00000938,00000000,00000000,00000000,00000000,00000015,00000035,00000000,00000110,00000027,00000012,00000000,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00003176,00000162,00000009,00000039,00000000,00001396,00002576,00000000,00000000,00000000,00000002,00000022,00000022,00000001,00000312,00000087,00000092,00000000,00000052,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00002561,00000153,00000018,00000043,00000002,00002153,00002707,00000000,00000000,00000000,00000003,00000023,00000037,00000003,00000241,00000089,00000076,00000000,00000048,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00013304,00001215,00000069,00000198,00000013,00005092,00010093,00000000,00000000,00000000,00000035,00000186,00000106,00000016,00001088,00000542,00000322,00000000,00000125,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00004299,00000164,00000006,00000035,00000021,00001646,00002391,00000000,00000000,00000000,00000019,00000043,00000037,00000015,00000384,00000163,00000088,00000000,00000068,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00005814,00000513,00000017,00000074,00000013,00002069,00003676,00000000,00000000,00000000,00000017,00000085,00000053,00000020,00000581,00000265,00000152,00000000,00000090,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00008433,00000367,00000037,00000069,00000012,00003923,00004552,00000000,00000000,00000000,00000011,00000061,00000056,00000007,00000539,00000238,00000149,00000000,00000142,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00004930,00000368,00000084,00000160,00000005,00004073,00004402,00000000,00000000,00000000,00000011,00000030,00000183,00000002,00000514,00000070,00000124,00000000,00000055,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00005485,00000464,00000100,00000166,00000005,00005005,00004969,00000000,00000000,00000000,00000009,00000038,00000108,00000004,00000632,00000101,00000136,00000000,00000051,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00001140,00000059,00000015,00000017,00000000,00001075,00000467,00000000,00000000,00000000,00000001,00000001,00000018,00000000,00000049,00000003,00000011,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00002083,00000119,00000025,00000015,00000000,00001082,00000829,00000000,00000000,00000000,00000003,00000016,00000061,00000000,00000092,00000020,00000008,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00003924,00000386,00000029,00000078,00000002,00002458,00003764,00000000,00000000,00000000,00000002,00000022,00000113,00000000,00000331,00000061,00000106,00000000,00000036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00002593,00000094,00000009,00000013,00000001,00001105,00000816,00000000,00000000,00000000,00000005,00000035,00000017,00000003,00000124,00000067,00000031,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00002142,00000094,00000005,00000021,00000001,00000703,00000964,00000000,00000000,00000000,00000008,00000020,00000049,00000000,00000135,00000031,00000011,00000000,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00004114,00000189,00000013,00000050,00000006,00002203,00003304,00000000,00000000,00000000,00000006,00000040,00000060,00000002,00000450,00000141,00000091,00000000,00000059,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00001708,00000162,00000016,00000048,00000000,00001839,00001777,00000000,00000000,00000000,00000001,00000007,00000047,00000001,00000163,00000020,00000051,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00002579,00000176,00000040,00000083,00000004,00002169,00002404,00000000,00000000,00000000,00000006,00000010,00000049,00000000,00000285,00000055,00000098,00000000,00000037,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00004175,00000259,00000039,00000113,00000006,00003198,00004661,00000000,00000000,00000000,00000005,00000026,00000074,00000001,00000519,00000115,00000162,00000000,00000072,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00001964,00000140,00000025,00000035,00000000,00000978,00000729,00000000,00000000,00000000,00000003,00000011,00000050,00000000,00000083,00000027,00000017,00000000,00000043,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00001542,00000121,00000011,00000023,00000000,00000989,00000451,00000000,00000000,00000000,00000000,00000007,00000044,00000000,00000069,00000007,00000007,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00000527,00000021,00000006,00000004,00000000,00000355,00000165,00000000,00000000,00000000,00000000,00000003,00000016,00000000,00000021,00000004,00000007,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00000673,00000038,00000011,00000015,00000000,00000404,00000232,00000000,00000000,00000000,00000002,00000002,00000027,00000000,00000037,00000004,00000002,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00003123,00000259,00000035,00000083,00000008,00001865,00002323,00000000,00000000,00000000,00000007,00000017,00000079,00000003,00000256,00000066,00000080,00000000,00000038,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00002244,00000179,00000019,00000041,00000000,00001467,00002047,00000000,00000000,00000000,00000000,00000018,00000065,00000000,00000127,00000022,00000050,00000000,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00002255,00000369,00000015,00000081,00000005,00000663,00001869,00000000,00000000,00000000,00000002,00000040,00000061,00000000,00000203,00000076,00000061,00000000,00000029,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00003634,00000185,00000024,00000070,00000000,00001670,00001535,00000000,00000000,00000000,00000001,00000019,00000120,00000001,00000101,00000035,00000038,00000000,00000036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00004566,00000345,00000018,00000043,00000015,00001303,00002231,00000000,00000000,00000000,00000018,00000057,00000067,00000017,00000273,00000169,00000097,00000000,00000069,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00001844,00000171,00000035,00000081,00000002,00001747,00001454,00000000,00000000,00000000,00000003,00000010,00000078,00000000,00000203,00000013,00000021,00000000,00000017,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00001926,00000207,00000040,00000085,00000000,00001781,00001759,00000000,00000000,00000000,00000000,00000009,00000054,00000000,00000224,00000021,00000043,00000000,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R346,COURT SQ                      ,00002666,00000155,00000016,00000054,00000019,00001717,00002370,00000000,00000000,00000000,00000007,00000021,00000023,00000008,00000242,00000096,00000085,00000000,00000034,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00002717,00000245,00000029,00000074,00000003,00002397,00002189,00000000,00000000,00000000,00000002,00000014,00000105,00000000,00000095,00000010,00000035,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00001192,00000032,00000009,00000006,00000002,00000887,00000391,00000000,00000000,00000000,00000001,00000007,00000028,00000002,00000078,00000010,00000008,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00002308,00000117,00000027,00000022,00000000,00002147,00000887,00000000,00000000,00000000,00000000,00000008,00000121,00000000,00000121,00000006,00000014,00000000,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00001903,00000113,00000025,00000032,00000001,00002066,00000904,00000000,00000000,00000000,00000004,00000010,00000088,00000000,00000124,00000005,00000011,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00002059,00000111,00000012,00000011,00000000,00001119,00001306,00000000,00000000,00000000,00000001,00000013,00000077,00000000,00000150,00000029,00000027,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00002703,00000347,00000023,00000216,00000001,00002012,00002956,00000000,00000000,00000000,00000000,00000012,00000084,00000000,00000187,00000037,00000049,00000000,00000029,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00001572,00000073,00000017,00000017,00000000,00000714,00000636,00000000,00000000,00000000,00000000,00000024,00000035,00000000,00000052,00000014,00000024,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00002194,00000105,00000003,00000027,00000000,00000812,00000822,00000000,00000000,00000000,00000000,00000032,00000037,00000000,00000068,00000031,00000024,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00005608,00000251,00000070,00000088,00000000,00002688,00002276,00000000,00000000,00000000,00000002,00000069,00000064,00000001,00000194,00000068,00000065,00000000,00000038,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00000991,00000053,00000006,00000009,00000000,00000229,00000240,00000000,00000000,00000000,00000001,00000008,00000053,00000000,00000033,00000020,00000008,00000000,00000022,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00001479,00000061,00000018,00000019,00000001,00000635,00000365,00000000,00000000,00000000,00000001,00000014,00000050,00000000,00000061,00000004,00000014,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00012008,00000615,00000047,00000185,00000013,00005420,00009987,00000000,00000000,00000000,00000051,00000152,00000095,00000016,00001253,00000423,00000345,00000000,00000165,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00001122,00000034,00000008,00000011,00000002,00000851,00000967,00000000,00000000,00000000,00000002,00000010,00000007,00000002,00000128,00000030,00000030,00000000,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00004535,00000373,00000059,00000118,00000002,00004207,00002600,00000000,00000000,00000000,00000014,00000018,00000091,00000000,00000398,00000035,00000058,00000000,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00003451,00000233,00000028,00000063,00000000,00002867,00001310,00000000,00000000,00000000,00000008,00000017,00000194,00000000,00000152,00000020,00000027,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00002397,00000165,00000035,00000037,00000001,00001702,00000824,00000000,00000000,00000000,00000008,00000012,00000090,00000000,00000098,00000006,00000012,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00003191,00000241,00000082,00000119,00000000,00003467,00001634,00000000,00000000,00000000,00000007,00000015,00000159,00000001,00000209,00000020,00000024,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00002499,00000124,00000030,00000038,00000001,00001827,00000819,00000000,00000000,00000000,00000002,00000012,00000112,00000000,00000096,00000010,00000021,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00002818,00000146,00000020,00000028,00000002,00002159,00000890,00000000,00000000,00000000,00000006,00000012,00000080,00000000,00000127,00000012,00000022,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00003149,00000254,00000056,00000068,00000001,00002491,00001072,00000000,00000000,00000000,00000004,00000016,00000167,00000001,00000166,00000008,00000009,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00003398,00000202,00000012,00000113,00000003,00001904,00002967,00000000,00000000,00000000,00000005,00000039,00000131,00000001,00000154,00000033,00000049,00000000,00000030,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00002874,00000260,00000011,00000094,00000001,00001405,00001703,00000000,00000000,00000000,00000003,00000022,00000072,00000003,00000061,00000049,00000030,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00003675,00000322,00000009,00000134,00000000,00001395,00003649,00000000,00000000,00000000,00000003,00000048,00000064,00000000,00000146,00000056,00000028,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00003857,00000365,00000009,00000154,00000001,00001427,00003966,00000000,00000000,00000000,00000004,00000063,00000060,00000001,00000164,00000067,00000025,00000000,00000017,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00003954,00000388,00000021,00000247,00000000,00001570,00003643,00000000,00000000,00000000,00000005,00000049,00000118,00000000,00000166,00000063,00000047,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00003650,00000280,00000012,00000128,00000000,00001460,00002952,00000000,00000000,00000000,00000003,00000026,00000084,00000001,00000100,00000031,00000038,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00004236,00000564,00000049,00000336,00000000,00001872,00004606,00000000,00000000,00000000,00000005,00000065,00000124,00000000,00000178,00000049,00000055,00000000,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R375,NEW LOTS AV-VAN SINDEREN AV   ,00002601,00000132,00000046,00000068,00000000,00002624,00001232,00000000,00000000,00000000,00000002,00000012,00000098,00000000,00000209,00000012,00000027,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00002596,00000161,00000016,00000020,00000000,00001778,00001050,00000000,00000000,00000000,00000001,00000012,00000068,00000000,00000183,00000022,00000015,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00005390,00000462,00000058,00000098,00000002,00004171,00002603,00000000,00000000,00000000,00000010,00000028,00000283,00000000,00000527,00000036,00000060,00000000,00000062,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00018011,00000730,00000133,00000302,00000002,00015050,00015516,00000000,00000000,00000000,00000009,00000089,00000470,00000010,00001821,00000162,00000359,00000000,00000315,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00003159,00000101,00000025,00000037,00000003,00002905,00002594,00000000,00000000,00000000,00000003,00000014,00000085,00000000,00000289,00000036,00000067,00000000,00000040,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00004054,00000203,00000033,00000097,00000003,00003504,00003151,00000000,00000000,00000000,00000001,00000019,00000118,00000001,00000328,00000018,00000074,00000000,00000052,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00003512,00000170,00000029,00000044,00000000,00003457,00002808,00000000,00000000,00000000,00000000,00000008,00000106,00000000,00000315,00000040,00000081,00000000,00000060,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00004430,00000249,00000034,00000044,00000000,00002177,00001800,00000000,00000000,00000000,00000002,00000029,00000197,00000001,00000163,00000038,00000030,00000000,00000021,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00003586,00000186,00000019,00000045,00000000,00001439,00001683,00000000,00000000,00000000,00000000,00000030,00000057,00000000,00000121,00000028,00000046,00000000,00000028,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00002476,00000142,00000006,00000037,00000000,00000887,00000960,00000000,00000000,00000000,00000002,00000046,00000024,00000000,00000126,00000030,00000022,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00004129,00000157,00000053,00000093,00000000,00002916,00002543,00000000,00000000,00000000,00000004,00000043,00000087,00000000,00000217,00000063,00000047,00000000,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00003505,00000213,00000040,00000061,00000001,00003788,00001744,00000000,00000000,00000000,00000005,00000011,00000169,00000000,00000221,00000014,00000033,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00003312,00000209,00000063,00000068,00000001,00003843,00001613,00000000,00000000,00000000,00000008,00000008,00000107,00000000,00000193,00000017,00000019,00000000,00000024,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00003975,00000151,00000038,00000060,00000002,00003607,00001905,00000000,00000000,00000000,00000020,00000018,00000117,00000002,00000253,00000040,00000040,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R389,BRONX PARK EAST               ,00001585,00000053,00000013,00000026,00000000,00001202,00000737,00000000,00000000,00000000,00000001,00000012,00000051,00000000,00000086,00000017,00000018,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00008274,00001149,00000037,00000606,00000002,00001383,00007694,00000000,00000000,00000000,00000007,00000046,00000222,00000001,00000198,00000093,00000078,00000000,00000023,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00001993,00000219,00000009,00000056,00000000,00000546,00001845,00000000,00000000,00000000,00000003,00000023,00000048,00000000,00000092,00000034,00000023,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00001922,00000207,00000005,00000079,00000000,00000740,00001904,00000000,00000000,00000000,00000001,00000009,00000076,00000000,00000060,00000022,00000014,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R393,20TH AVENUE-62ND STREET       ,00002328,00000255,00000005,00000129,00000000,00000712,00002702,00000000,00000000,00000000,00000000,00000034,00000042,00000000,00000097,00000041,00000039,00000000,00000008,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R394,BAY PARKWAY-66TH STREET       ,00005073,00000553,00000024,00000245,00000001,00001799,00005060,00000000,00000000,00000000,00000004,00000066,00000122,00000000,00000179,00000112,00000077,00000000,00000024,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R395,KINGS HIGHWAY-WEST 7TH ST     ,00001863,00000240,00000019,00000123,00000000,00000577,00002102,00000000,00000000,00000000,00000001,00000038,00000039,00000000,00000070,00000033,00000024,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R396,AVENUE U-WEST 7TH STREET      ,00001406,00000165,00000017,00000089,00000000,00000573,00001723,00000000,00000000,00000000,00000003,00000018,00000044,00000000,00000056,00000019,00000013,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R397,86TH STREET-AVENUE V          ,00001094,00000163,00000006,00000086,00000000,00000617,00001159,00000000,00000000,00000000,00000003,00000004,00000056,00000000,00000050,00000006,00000011,00000000,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R398,NEW UTRECHT AVENUE-62ND ST    ,00002751,00000231,00000019,00000150,00000002,00001527,00002746,00000000,00000000,00000000,00000006,00000019,00000039,00000001,00000080,00000041,00000016,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00003000,00000335,00000010,00000197,00000001,00001063,00003237,00000000,00000000,00000000,00000003,00000046,00000054,00000000,00000142,00000031,00000023,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00001679,00000210,00000017,00000078,00000000,00000711,00001496,00000000,00000000,00000000,00000002,00000026,00000056,00000001,00000058,00000023,00000018,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00001917,00000060,00000001,00000020,00000000,00001287,00001609,00000000,00000000,00000000,00000001,00000005,00000039,00000000,00000193,00000022,00000051,00000000,00000034,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00001368,00000077,00000006,00000031,00000000,00000848,00001060,00000000,00000000,00000000,00000000,00000007,00000037,00000000,00000080,00000017,00000028,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00002401,00000145,00000011,00000036,00000000,00001209,00001671,00000000,00000000,00000000,00000000,00000021,00000037,00000001,00000137,00000018,00000031,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00003668,00000239,00000021,00000064,00000000,00001726,00002359,00000000,00000000,00000000,00000004,00000036,00000073,00000000,00000190,00000053,00000036,00000000,00000022,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00003376,00000169,00000027,00000041,00000001,00003128,00001399,00000000,00000000,00000000,00000003,00000011,00000067,00000000,00000180,00000021,00000020,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00003867,00000234,00000053,00000094,00000000,00004070,00001913,00000000,00000000,00000000,00000003,00000013,00000103,00000000,00000189,00000018,00000031,00000000,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00001771,00000109,00000022,00000028,00000000,00001872,00000741,00000000,00000000,00000000,00000003,00000005,00000065,00000000,00000084,00000013,00000008,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00004142,00000314,00000072,00000092,00000000,00005304,00002111,00000000,00000000,00000000,00000009,00000023,00000133,00000000,00000225,00000031,00000029,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00003244,00000147,00000027,00000058,00000001,00002795,00001415,00000000,00000000,00000000,00000004,00000001,00000069,00000000,00000129,00000023,00000026,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00001004,00000096,00000020,00000034,00000000,00000711,00000831,00000000,00000000,00000000,00000000,00000009,00000052,00000000,00000101,00000022,00000021,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00000732,00000090,00000012,00000020,00000000,00000545,00000496,00000000,00000000,00000000,00000000,00000015,00000041,00000000,00000074,00000008,00000012,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00002107,00000108,00000010,00000021,00000000,00001406,00001232,00000000,00000000,00000000,00000000,00000009,00000058,00000001,00000145,00000009,00000032,00000000,00000023,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00001433,00000100,00000010,00000016,00000000,00000765,00000598,00000000,00000000,00000000,00000001,00000017,00000024,00000000,00000041,00000055,00000010,00000000,00000479,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000321,00000014,00000003,00000001,00000000,00000046,00000082,00000000,00000000,00000000,00000003,00000006,00000003,00000000,00000018,00000009,00000002,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00000831,00000051,00000003,00000014,00000000,00000417,00000408,00000000,00000000,00000000,00000001,00000004,00000020,00000001,00000048,00000013,00000018,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000362,00000011,00000001,00000000,00000000,00000152,00000141,00000000,00000000,00000000,00000000,00000002,00000014,00000000,00000011,00000006,00000007,00000000,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
